,asr_transcript,uniqueId
21133,Turn the heat down ,xwpvGaaWl5c3G5N3-4d82f2f045b711e98ec07bf21d1cfe30
21134,Volume lower ,xwpvGaaWl5c3G5N3-4e4d59c045b511e98ec07bf21d1cfe30
21135,Decrease the temperature in the bedroom ,xwpvGaaWl5c3G5N3-4e9ae81045b611e98ec07bf21d1cfe30
21136,Switch lights on ,xwpvGaaWl5c3G5N3-4f74c8f0459811e9bf4b216bfa333ac2
21137,Turn off the music ,xwpvGaaWl5c3G5N3-4fdd5db045b711e98ec07bf21d1cfe30
21138,Get me some juice ,xwpvGaaWl5c3G5N3-5063764045ba11e98ec07bf21d1cfe30
21139,Decrease the volume ,xwpvGaaWl5c3G5N3-50c0a3b045b511e98ec07bf21d1cfe30
21140,Decrease the heating in the bedroom ,xwpvGaaWl5c3G5N3-512b7e0045b611e98ec07bf21d1cfe30
21141,Stop the music ,xwpvGaaWl5c3G5N3-5224dcb045b711e98ec07bf21d1cfe30
21142,It's too loud turned the volume down ,xwpvGaaWl5c3G5N3-522fa03045b911e98ec07bf21d1cfe30
21143,Bring me some juice ,xwpvGaaWl5c3G5N3-52a48ca045ba11e98ec07bf21d1cfe30
21144,Decrease sound levels ,xwpvGaaWl5c3G5N3-5352722045b511e98ec07bf21d1cfe30
21145,Turn down the wash from temperature ,xwpvGaaWl5c3G5N3-53c11d0045b611e98ec07bf21d1cfe30
21146,Play ,xwpvGaaWl5c3G5N3-53e2b95045b711e98ec07bf21d1cfe30
21147,Switch on the kitchen life ,xwpvGaaWl5c3G5N3-54772230459811e9bf4b216bfa333ac2
21148,Increase the temperature ,xwpvGaaWl5c3G5N3-54af1f2045b911e98ec07bf21d1cfe30
21149,Too loud ,xwpvGaaWl5c3G5N3-55830dc045b511e98ec07bf21d1cfe30
21150,Put on the music ,xwpvGaaWl5c3G5N3-5611a74045b711e98ec07bf21d1cfe30
21151,Turned the temperature down in the wash room ,xwpvGaaWl5c3G5N3-568c4af045b611e98ec07bf21d1cfe30
21152,Go get me some juice ,xwpvGaaWl5c3G5N3-57302f4045ba11e98ec07bf21d1cfe30
21153,Turn alike on in the kitchen ,xwpvGaaWl5c3G5N3-574e3700459811e9bf4b216bfa333ac2
21154,Increase the heating ,xwpvGaaWl5c3G5N3-57c6e67045b911e98ec07bf21d1cfe30
21155,That's too loud ,xwpvGaaWl5c3G5N3-57fb87d045b511e98ec07bf21d1cfe30
21156,Played music ,xwpvGaaWl5c3G5N3-58410a6045b711e98ec07bf21d1cfe30
21157,Turned down the heat in the washroom ,xwpvGaaWl5c3G5N3-591d07f045b611e98ec07bf21d1cfe30
21158,Bring me my sacks ,xwpvGaaWl5c3G5N3-5980aef045ba11e98ec07bf21d1cfe30
21159,Such are the lives in the kitchen ,xwpvGaaWl5c3G5N3-5a0ae600459811e9bf4b216bfa333ac2
21160,Far too loud ,xwpvGaaWl5c3G5N3-5a55a47045b511e98ec07bf21d1cfe30
21161,Start the music ,xwpvGaaWl5c3G5N3-5a78aae045b711e98ec07bf21d1cfe30
21162,Could you increase the heating ,xwpvGaaWl5c3G5N3-5af717c045b911e98ec07bf21d1cfe30
21163,Turn the heat down in the washroom ,xwpvGaaWl5c3G5N3-5bba481045b611e98ec07bf21d1cfe30
21164,Get me my socks ,xwpvGaaWl5c3G5N3-5bc9b49045ba11e98ec07bf21d1cfe30
21165,Lights on in the kitchen ,xwpvGaaWl5c3G5N3-5c5c2900459811e9bf4b216bfa333ac2
21166,Turn on the land ,xwpvGaaWl5c3G5N3-5c9178c045b711e98ec07bf21d1cfe30
21167,Make it quieter ,xwpvGaaWl5c3G5N3-5cb31c7045b511e98ec07bf21d1cfe30
21168,Bring sacks ,xwpvGaaWl5c3G5N3-5db8171045ba11e98ec07bf21d1cfe30
21169,Decrease the temperature in the washroom ,xwpvGaaWl5c3G5N3-5e765ad045b611e98ec07bf21d1cfe30
21170,Could you increase the hearing please ,xwpvGaaWl5c3G5N3-5e98f6a045b911e98ec07bf21d1cfe30
21171,Kitchen lights on ,xwpvGaaWl5c3G5N3-5ea70360459811e9bf4b216bfa333ac2
21172,Switch on the lamp ,xwpvGaaWl5c3G5N3-5ee294b045b711e98ec07bf21d1cfe30
21173,It's too loud turn adown ,xwpvGaaWl5c3G5N3-5f7d871045b511e98ec07bf21d1cfe30
21174,Make it hotter ,xwpvGaaWl5c3G5N3-60d10c5045b911e98ec07bf21d1cfe30
21175,Bring my socks ,xwpvGaaWl5c3G5N3-60ed788045ba11e98ec07bf21d1cfe30
21176,Decrease the heating in the washroom ,xwpvGaaWl5c3G5N3-610f7c4045b611e98ec07bf21d1cfe30
21177,Such a kitchen like that ,xwpvGaaWl5c3G5N3-6128cc40459811e9bf4b216bfa333ac2
21178,Turn the lay up i'm ,xwpvGaaWl5c3G5N3-612b9a5045b711e98ec07bf21d1cfe30
21179,It's too loud turned the volume down ,xwpvGaaWl5c3G5N3-6261bb4045b511e98ec07bf21d1cfe30
21180,More heat ,xwpvGaaWl5c3G5N3-62d6794045b911e98ec07bf21d1cfe30
21181,Lamp on ,xwpvGaaWl5c3G5N3-634ad0d045b711e98ec07bf21d1cfe30
21182,Washroom heat down ,xwpvGaaWl5c3G5N3-635637f045b611e98ec07bf21d1cfe30
21183,Go get me my sacks ,xwpvGaaWl5c3G5N3-6372eae045ba11e98ec07bf21d1cfe30
21184,Turn the kitchen lights on ,xwpvGaaWl5c3G5N3-6393ffe0459811e9bf4b216bfa333ac2
21185,He'd up ,xwpvGaaWl5c3G5N3-64c10b3045b911e98ec07bf21d1cfe30
21186,Increase the temperature ,xwpvGaaWl5c3G5N3-652fa85045b511e98ec07bf21d1cfe30
21187,Turn off the lamp ,xwpvGaaWl5c3G5N3-65da7c6045b711e98ec07bf21d1cfe30
21188,Fetch my socks ,xwpvGaaWl5c3G5N3-65ee241045ba11e98ec07bf21d1cfe30
21189,Turned down the bathroom temperature ,xwpvGaaWl5c3G5N3-66063cc045b611e98ec07bf21d1cfe30
21190,Turn on the lives in the bedroom ,xwpvGaaWl5c3G5N3-6624e3f0459811e9bf4b216bfa333ac2
21191,Increase the heating ,xwpvGaaWl5c3G5N3-6799555045b511e98ec07bf21d1cfe30
21192,Turn the temperature in the kitchen ,xwpvGaaWl5c3G5N3-6802efc045b911e98ec07bf21d1cfe30
21193,Turn the badger lines on ,xwpvGaaWl5c3G5N3-68692ea0459811e9bf4b216bfa333ac2
21194,Turned the temperature down in the bathroom ,xwpvGaaWl5c3G5N3-68a59fc045b611e98ec07bf21d1cfe30
21195,Turned the lamp off ,xwpvGaaWl5c3G5N3-68ad728045b711e98ec07bf21d1cfe30
21196,Bring me my shoes ,xwpvGaaWl5c3G5N3-68fd86f045ba11e98ec07bf21d1cfe30
21197,Could you increased eating ,xwpvGaaWl5c3G5N3-6a3ab42045b511e98ec07bf21d1cfe30
21198,Switch off the lamp ,xwpvGaaWl5c3G5N3-6b07410045b711e98ec07bf21d1cfe30
21199,Switch on the lights in the bedroom ,xwpvGaaWl5c3G5N3-6b2652d0459811e9bf4b216bfa333ac2
21200,Turned down the heat in the bathroom ,xwpvGaaWl5c3G5N3-6b43f15045b611e98ec07bf21d1cfe30
21201,Get me my shoes ,xwpvGaaWl5c3G5N3-6b572e6045ba11e98ec07bf21d1cfe30
21202,Could you increase the heeding please ,xwpvGaaWl5c3G5N3-6d1ee85045b511e98ec07bf21d1cfe30
21203,Switch that in life's eye ,xwpvGaaWl5c3G5N3-6dc121f0459811e9bf4b216bfa333ac2
21204,Lamp off ,xwpvGaaWl5c3G5N3-6dea3cb045b711e98ec07bf21d1cfe30
21205,Turned the heat down in the bathroom ,xwpvGaaWl5c3G5N3-6e15fd1045b611e98ec07bf21d1cfe30
21206,Bring shoes ,xwpvGaaWl5c3G5N3-6e18985045ba11e98ec07bf21d1cfe30
21207,Increase a temperature in the kitchen ,xwpvGaaWl5c3G5N3-6e7d912045b911e98ec07bf21d1cfe30
21208,Make it hotter ,xwpvGaaWl5c3G5N3-6f8958a045b511e98ec07bf21d1cfe30
21209,Lives on in the bedroom ,xwpvGaaWl5c3G5N3-701b8cb0459811e9bf4b216bfa333ac2
21210,Bring my shoes ,xwpvGaaWl5c3G5N3-70aa8dd045ba11e98ec07bf21d1cfe30
21211,Decrease the temperature in the bathroom ,xwpvGaaWl5c3G5N3-710b966045b611e98ec07bf21d1cfe30
21212,Increase the heating in the kitchen ,xwpvGaaWl5c3G5N3-711d906045b911e98ec07bf21d1cfe30
21213,Switch lights on ,xwpvGaaWl5c3G5N3-71537f6045b711e98ec07bf21d1cfe30
21214,More heat ,xwpvGaaWl5c3G5N3-71b27a3045b511e98ec07bf21d1cfe30
21215,Badge on lights on ,xwpvGaaWl5c3G5N3-7242b270459811e9bf4b216bfa333ac2
21216,Turn up the heat in the kitchen ,xwpvGaaWl5c3G5N3-738feff045b911e98ec07bf21d1cfe30
21217,Decrease the heating in the bathroom ,xwpvGaaWl5c3G5N3-7481352045b611e98ec07bf21d1cfe30
21218,Go get me my shoes ,xwpvGaaWl5c3G5N3-7486416045ba11e98ec07bf21d1cfe30
21219,Turn on the wash in life ,xwpvGaaWl5c3G5N3-74adbf00459811e9bf4b216bfa333ac2
21220,Turn on the kitchen lights ,xwpvGaaWl5c3G5N3-75b1825045b711e98ec07bf21d1cfe30
21221,Kitchen lights on ,xwpvGaaWl5c3G5N3-75d05f8045b811e98ec07bf21d1cfe30
21222,He'd up ,xwpvGaaWl5c3G5N3-75ea578045b511e98ec07bf21d1cfe30
21223,Fetch my shoes ,xwpvGaaWl5c3G5N3-76b5a48045ba11e98ec07bf21d1cfe30
21224,Bathroom heat down ,xwpvGaaWl5c3G5N3-76efeb3045b611e98ec07bf21d1cfe30
21225,Turn up the heat the kitchen ,xwpvGaaWl5c3G5N3-7759540045b911e98ec07bf21d1cfe30
21226,Turned the washing lights on ,xwpvGaaWl5c3G5N3-775cd970459811e9bf4b216bfa333ac2
21227,Switch on the kitchen lights ,xwpvGaaWl5c3G5N3-78428d7045b711e98ec07bf21d1cfe30
21228,Allow a different language ,xwpvGaaWl5c3G5N3-7908bc4045ba11e98ec07bf21d1cfe30
21229,Switch the kitchen lights on ,xwpvGaaWl5c3G5N3-7910213045b811e98ec07bf21d1cfe30
21230,Pause music ,xwpvGaaWl5c3G5N3-791d799045b611e98ec07bf21d1cfe30
21231,Switch on the wash in life ,xwpvGaaWl5c3G5N3-79c37930459811e9bf4b216bfa333ac2
21232,Turn the lights on in the kitchen ,xwpvGaaWl5c3G5N3-7b1caf8045b711e98ec07bf21d1cfe30
21233,Kitchen heat up ,xwpvGaaWl5c3G5N3-7b23063045b911e98ec07bf21d1cfe30
21234,Stop use it ,xwpvGaaWl5c3G5N3-7b27c88045b611e98ec07bf21d1cfe30
21235,Use a different language ,xwpvGaaWl5c3G5N3-7b8be4b045ba11e98ec07bf21d1cfe30
21236,Turn the kitchen lights on ,xwpvGaaWl5c3G5N3-7b9a4e8045b811e98ec07bf21d1cfe30
21237,Lives on in the water ,xwpvGaaWl5c3G5N3-7c47b310459811e9bf4b216bfa333ac2
21238,Stop ,xwpvGaaWl5c3G5N3-7d0ae06045b611e98ec07bf21d1cfe30
21239,Turn up the temperature in the bedroom ,xwpvGaaWl5c3G5N3-7e36d5e045b911e98ec07bf21d1cfe30
21240,Wash in lines on ,xwpvGaaWl5c3G5N3-7ea0e550459811e9bf4b216bfa333ac2
21241,Turn on the lights in the bedroom ,xwpvGaaWl5c3G5N3-7eb486d045b811e98ec07bf21d1cfe30
21242,Changed language ,xwpvGaaWl5c3G5N3-7ec787b045ba11e98ec07bf21d1cfe30
21243,Play music ,xwpvGaaWl5c3G5N3-7eedf84045b611e98ec07bf21d1cfe30
21244,Switch the lights on in the kitchen ,xwpvGaaWl5c3G5N3-8018a02045b711e98ec07bf21d1cfe30
21245,Resume music ,xwpvGaaWl5c3G5N3-810d2ec045b611e98ec07bf21d1cfe30
21246,Switched language ,xwpvGaaWl5c3G5N3-812d8b3045ba11e98ec07bf21d1cfe30
21247,Turned the bedroom lights on ,xwpvGaaWl5c3G5N3-8139d22045b811e98ec07bf21d1cfe30
21248,Turn on the bethlen life ,xwpvGaaWl5c3G5N3-813db040459811e9bf4b216bfa333ac2
21249,Turned the temperature in the kitchen ,xwpvGaaWl5c3G5N3-81c306b045b511e98ec07bf21d1cfe30
21250,Bring me the newspaper ,xwpvGaaWl5c3G5N3-83c4ada045b611e98ec07bf21d1cfe30
21251,Switch language ,xwpvGaaWl5c3G5N3-83d5c7d045ba11e98ec07bf21d1cfe30
21252,Switch on the lights in the bedroom ,xwpvGaaWl5c3G5N3-83da469045b811e98ec07bf21d1cfe30
21253,Turn up the temperature in the bedroom ,xwpvGaaWl5c3G5N3-83ef11a045b911e98ec07bf21d1cfe30
21254,Turned the kitchen temperature up ,xwpvGaaWl5c3G5N3-8475557045b511e98ec07bf21d1cfe30
21255,Get me the newspaper ,xwpvGaaWl5c3G5N3-860bde8045b611e98ec07bf21d1cfe30
21256,Switched languages ,xwpvGaaWl5c3G5N3-866880a045ba11e98ec07bf21d1cfe30
21257,Switch on the back in life ,xwpvGaaWl5c3G5N3-867e9920459811e9bf4b216bfa333ac2
21258,Increase the temperature in the kitchen ,xwpvGaaWl5c3G5N3-8751e88045b511e98ec07bf21d1cfe30
21259,Switched the bedroom lights on ,xwpvGaaWl5c3G5N3-8833678045b811e98ec07bf21d1cfe30
21260,Bring the newspaper ,xwpvGaaWl5c3G5N3-8840e6f045b611e98ec07bf21d1cfe30
21261,Lives on in the baton ,xwpvGaaWl5c3G5N3-88e47590459811e9bf4b216bfa333ac2
21262,Change lang system language ,xwpvGaaWl5c3G5N3-88ef2b8045ba11e98ec07bf21d1cfe30
21263,Increase the heating in the kitchen ,xwpvGaaWl5c3G5N3-89ffa36045b511e98ec07bf21d1cfe30
21264,Brain newspaper ,xwpvGaaWl5c3G5N3-8a5ac64045b611e98ec07bf21d1cfe30
21265,Beth in one's eye ,xwpvGaaWl5c3G5N3-8b314bc0459811e9bf4b216bfa333ac2
21266,Lights on in the bedroom ,xwpvGaaWl5c3G5N3-8b743aa045b811e98ec07bf21d1cfe30
21267,Turn up the bedroom heat up ,xwpvGaaWl5c3G5N3-8ba7ff6045b911e98ec07bf21d1cfe30
21268,Turn up the heat in the kitchen ,xwpvGaaWl5c3G5N3-8c8e3d8045b511e98ec07bf21d1cfe30
21269,Go get the newspaper ,xwpvGaaWl5c3G5N3-8cd3b58045b611e98ec07bf21d1cfe30
21270,Switched the light awe ,xwpvGaaWl5c3G5N3-8d495650459811e9bf4b216bfa333ac2
21271,Said the language ,xwpvGaaWl5c3G5N3-8e34cf5045ba11e98ec07bf21d1cfe30
21272,Bedroom lights on ,xwpvGaaWl5c3G5N3-8f17791045b811e98ec07bf21d1cfe30
21273,Turn the heat up in the kitchen ,xwpvGaaWl5c3G5N3-8f17a78045b511e98ec07bf21d1cfe30
21274,Fetched a newspaper ,xwpvGaaWl5c3G5N3-8f20168045b611e98ec07bf21d1cfe30
21275,Turn off the kitchen life ,xwpvGaaWl5c3G5N3-8ff9a940459811e9bf4b216bfa333ac2
21276,Increase the temperature in the bedroom ,xwpvGaaWl5c3G5N3-9089d85045b911e98ec07bf21d1cfe30
21277,Language settings ,xwpvGaaWl5c3G5N3-90f8aa4045ba11e98ec07bf21d1cfe30
21278,Bring me some juice ,xwpvGaaWl5c3G5N3-916301a045b611e98ec07bf21d1cfe30
21279,Kitchen heat up ,xwpvGaaWl5c3G5N3-9164cbd045b511e98ec07bf21d1cfe30
21280,Turn on the washroom lights ,xwpvGaaWl5c3G5N3-91b5f1b045b811e98ec07bf21d1cfe30
21281,Turn the lights often attention ,xwpvGaaWl5c3G5N3-926ec7f0459811e9bf4b216bfa333ac2
21282,Increase the heating in the bedroom ,xwpvGaaWl5c3G5N3-9346fc8045b911e98ec07bf21d1cfe30
21283,Set language to chinese ,xwpvGaaWl5c3G5N3-93ad42f045ba11e98ec07bf21d1cfe30
21284,Get me some juice ,xwpvGaaWl5c3G5N3-93bfdd6045b611e98ec07bf21d1cfe30
21285,Turn up a temperature in the bedroom ,xwpvGaaWl5c3G5N3-941c23a045b511e98ec07bf21d1cfe30
21286,Switched off the lights and an injun ,xwpvGaaWl5c3G5N3-95229d50459811e9bf4b216bfa333ac2
21287,Bring some juice ,xwpvGaaWl5c3G5N3-960b540045b611e98ec07bf21d1cfe30
21288,Set language to german ,xwpvGaaWl5c3G5N3-9639932045ba11e98ec07bf21d1cfe30
21289,Turned the washin lights on ,xwpvGaaWl5c3G5N3-9681356045b811e98ec07bf21d1cfe30
21290,Switch lights often occasion ,xwpvGaaWl5c3G5N3-97bbe5d0459811e9bf4b216bfa333ac2
21291,Bring juice ,xwpvGaaWl5c3G5N3-98349ca045b611e98ec07bf21d1cfe30
21292,Set language to carrion ,xwpvGaaWl5c3G5N3-989fe4c045ba11e98ec07bf21d1cfe30
21293,Turn up the washroom temperature ,xwpvGaaWl5c3G5N3-991dbcc045b911e98ec07bf21d1cfe30
21294,Turn up the bedroom heat ,xwpvGaaWl5c3G5N3-99e2692045b511e98ec07bf21d1cfe30
21295,Go get me some juice ,xwpvGaaWl5c3G5N3-9a9cea1045b611e98ec07bf21d1cfe30
21296,Switch on the washroom lights ,xwpvGaaWl5c3G5N3-9ad7be4045b811e98ec07bf21d1cfe30
21297,Sat language to english ,xwpvGaaWl5c3G5N3-9ba0a1a045ba11e98ec07bf21d1cfe30
21298,Kitchen like thaw ,xwpvGaaWl5c3G5N3-9c5284f0459811e9bf4b216bfa333ac2
21299,Turned the bedroom heat up ,xwpvGaaWl5c3G5N3-9c734d3045b511e98ec07bf21d1cfe30
21300,Bring me my socks ,xwpvGaaWl5c3G5N3-9ce57a8045b611e98ec07bf21d1cfe30
21301,Turn the temperature up in the wash room ,xwpvGaaWl5c3G5N3-9d2ba3e045b911e98ec07bf21d1cfe30
21302,Lights on in the washroom ,xwpvGaaWl5c3G5N3-9d7e9b5045b811e98ec07bf21d1cfe30
21303,Set my device to chinese ,xwpvGaaWl5c3G5N3-9e0cbfa045ba11e98ec07bf21d1cfe30
21304,Turn off the lights in the bedroom ,xwpvGaaWl5c3G5N3-9ec24c70459811e9bf4b216bfa333ac2
21305,Bedroom heat up ,xwpvGaaWl5c3G5N3-9f18a3a045b511e98ec07bf21d1cfe30
21306,Get me my socks ,xwpvGaaWl5c3G5N3-9f47ad7045b611e98ec07bf21d1cfe30
21307,Washroom lights on ,xwpvGaaWl5c3G5N3-9fe2f12045b811e98ec07bf21d1cfe30
21308,Turn up the heat in the wash room ,xwpvGaaWl5c3G5N3-a001321045b911e98ec07bf21d1cfe30
21309,O k now switch mainly was chinese ,xwpvGaaWl5c3G5N3-a0e29bf045ba11e98ec07bf21d1cfe30
21310,From the badge wiped off ,xwpvGaaWl5c3G5N3-a102eda0459811e9bf4b216bfa333ac2
21311,Bring socks ,xwpvGaaWl5c3G5N3-a1d3887045b611e98ec07bf21d1cfe30
21312,Turn the heat up in the washroom ,xwpvGaaWl5c3G5N3-a272592045b911e98ec07bf21d1cfe30
21313,Turn on the bathroom lights ,xwpvGaaWl5c3G5N3-a2c48d4045b811e98ec07bf21d1cfe30
21314,Switched off the lives in the belgium ,xwpvGaaWl5c3G5N3-a361c530459811e9bf4b216bfa333ac2
21315,Bring my socks ,xwpvGaaWl5c3G5N3-a4284de045b611e98ec07bf21d1cfe30
21316,Oh case which may language to german ,xwpvGaaWl5c3G5N3-a42f07d045ba11e98ec07bf21d1cfe30
21317,Washroom heat up ,xwpvGaaWl5c3G5N3-a4b20ff045b911e98ec07bf21d1cfe30
21318,Turn the bathroom lights on ,xwpvGaaWl5c3G5N3-a587cbf045b811e98ec07bf21d1cfe30
21319,Switch the bedroom lights off ,xwpvGaaWl5c3G5N3-a5f149b0459811e9bf4b216bfa333ac2
21320,Go get me my socks ,xwpvGaaWl5c3G5N3-a6b38ca045b611e98ec07bf21d1cfe30
21321,Increase a temperature in the wash room ,xwpvGaaWl5c3G5N3-a740830045b911e98ec07bf21d1cfe30
21322,Lights off in the measure ,xwpvGaaWl5c3G5N3-a8437710459811e9bf4b216bfa333ac2
21323,Switch on the bathroom lights ,xwpvGaaWl5c3G5N3-a87994b045b811e98ec07bf21d1cfe30
21324,Fetch my socks ,xwpvGaaWl5c3G5N3-a8e81fe045b611e98ec07bf21d1cfe30
21325,Increase the hearing in the mushroom ,xwpvGaaWl5c3G5N3-a9de114045b911e98ec07bf21d1cfe30
21326,O k now switch the main language to english ,xwpvGaaWl5c3G5N3-aa39f77045ba11e98ec07bf21d1cfe30
21327,Better lights off ,xwpvGaaWl5c3G5N3-aa72da30459811e9bf4b216bfa333ac2
21328,Bring me my shoes ,xwpvGaaWl5c3G5N3-ab24544045b611e98ec07bf21d1cfe30
21329,Lights on in the bathroom ,xwpvGaaWl5c3G5N3-abdedfc045b811e98ec07bf21d1cfe30
21330,Turn off the wash wife ,xwpvGaaWl5c3G5N3-acf56660459811e9bf4b216bfa333ac2
21331,Turned up the bathroom temperature ,xwpvGaaWl5c3G5N3-ad6192b045b911e98ec07bf21d1cfe30
21332,Get me my shoes ,xwpvGaaWl5c3G5N3-ad77931045b611e98ec07bf21d1cfe30
21333,Set my language to chinese ,xwpvGaaWl5c3G5N3-aed9492045ba11e98ec07bf21d1cfe30
21334,Switch off wash in life ,xwpvGaaWl5c3G5N3-af42ffe0459811e9bf4b216bfa333ac2
21335,Bring shoes ,xwpvGaaWl5c3G5N3-af7c8ad045b611e98ec07bf21d1cfe30
21336,Beth and lights on ,xwpvGaaWl5c3G5N3-afa86ae045b811e98ec07bf21d1cfe30
21337,Increase the temperature in the bedroom ,xwpvGaaWl5c3G5N3-aff77ca045b511e98ec07bf21d1cfe30
21338,Why it's often oarsmen ,xwpvGaaWl5c3G5N3-b18a30c0459811e9bf4b216bfa333ac2
21339,Bring my shoes ,xwpvGaaWl5c3G5N3-b19ea78045b611e98ec07bf21d1cfe30
21340,Switch the lights off ,xwpvGaaWl5c3G5N3-b1c99d3045b811e98ec07bf21d1cfe30
21341,Increase the heating in the bedroom ,xwpvGaaWl5c3G5N3-b2f5a17045b511e98ec07bf21d1cfe30
21342,Wash and lights off ,xwpvGaaWl5c3G5N3-b3be9cf0459811e9bf4b216bfa333ac2
21343,Turn up the heat and the bathroom ,xwpvGaaWl5c3G5N3-b3db49b045b911e98ec07bf21d1cfe30
21344,Go get me my shoes ,xwpvGaaWl5c3G5N3-b40a9e7045b611e98ec07bf21d1cfe30
21345,Set my phones language to korean ,xwpvGaaWl5c3G5N3-b49a106045ba11e98ec07bf21d1cfe30
21346,Turn off the kitchen lights ,xwpvGaaWl5c3G5N3-b4e8425045b811e98ec07bf21d1cfe30
21347,Turn up the washin temperature ,xwpvGaaWl5c3G5N3-b5ab72a045b511e98ec07bf21d1cfe30
21348,Turn waldemar ,xwpvGaaWl5c3G5N3-b5d40f70459811e9bf4b216bfa333ac2
21349,Fetch my shoes ,xwpvGaaWl5c3G5N3-b65b6c4045b611e98ec07bf21d1cfe30
21350,Turn the heat up in the bathroom ,xwpvGaaWl5c3G5N3-b7530b5045b911e98ec07bf21d1cfe30
21351,Turns out up ,xwpvGaaWl5c3G5N3-b7eb2fa0459811e9bf4b216bfa333ac2
21352,Set my fawns language to english ,xwpvGaaWl5c3G5N3-b8495cc045ba11e98ec07bf21d1cfe30
21353,Allow a different language ,xwpvGaaWl5c3G5N3-b8a5835045b611e98ec07bf21d1cfe30
21354,Turned the temperature up in the wash room ,xwpvGaaWl5c3G5N3-b8e5dd2045b511e98ec07bf21d1cfe30
21355,Turn it up ,xwpvGaaWl5c3G5N3-b9c2fce0459811e9bf4b216bfa333ac2
21356,Use a different language ,xwpvGaaWl5c3G5N3-bad3fc1045b611e98ec07bf21d1cfe30
21357,Bathroom heat up ,xwpvGaaWl5c3G5N3-bb976bc045b911e98ec07bf21d1cfe30
21358,I need to practise my chinese which the language ,xwpvGaaWl5c3G5N3-bb9f659045ba11e98ec07bf21d1cfe30
21359,Turn up the heat in the washroom ,xwpvGaaWl5c3G5N3-bba7953045b511e98ec07bf21d1cfe30
21360,Make a louder ,xwpvGaaWl5c3G5N3-bbcc8880459811e9bf4b216bfa333ac2
21361,Changed the language ,xwpvGaaWl5c3G5N3-bd1f249045b611e98ec07bf21d1cfe30
21362,Turn the lights off in the kitchen ,xwpvGaaWl5c3G5N3-bd25543045b811e98ec07bf21d1cfe30
21363,Laura ,xwpvGaaWl5c3G5N3-bd9b5510459811e9bf4b216bfa333ac2
21364,Increase the temperature in the bathroom ,xwpvGaaWl5c3G5N3-bea82e3045b911e98ec07bf21d1cfe30
21365,I need to practise my german switch language ,xwpvGaaWl5c3G5N3-bec7f5c045ba11e98ec07bf21d1cfe30
21366,Turn the heat up in the washroom ,xwpvGaaWl5c3G5N3-bf34daa045b511e98ec07bf21d1cfe30
21367,Volume mass ,xwpvGaaWl5c3G5N3-bfa8d850459811e9bf4b216bfa333ac2
21368,Switch the language ,xwpvGaaWl5c3G5N3-bff8aa6045b611e98ec07bf21d1cfe30
21369,Switch off the lights in the kitchen ,xwpvGaaWl5c3G5N3-c0becea045b811e98ec07bf21d1cfe30
21370,Washroom heat up ,xwpvGaaWl5c3G5N3-c1ac434045b511e98ec07bf21d1cfe30
21371,I need to practise my koreans which language ,xwpvGaaWl5c3G5N3-c1ce57f045ba11e98ec07bf21d1cfe30
21372,Louder please ,xwpvGaaWl5c3G5N3-c1fb2cc0459811e9bf4b216bfa333ac2
21373,Switch language ,xwpvGaaWl5c3G5N3-c24d6fd045b611e98ec07bf21d1cfe30
21374,Switch lights off in the kitchen ,xwpvGaaWl5c3G5N3-c3baf7a045b811e98ec07bf21d1cfe30
21375,Increase of autumn ,xwpvGaaWl5c3G5N3-c44df660459811e9bf4b216bfa333ac2
21376,Switch languages ,xwpvGaaWl5c3G5N3-c4ce4e5045b611e98ec07bf21d1cfe30
21377,I need to practise my english switch language ,xwpvGaaWl5c3G5N3-c4d640c045ba11e98ec07bf21d1cfe30
21378,Increase the heating of the bathroom ,xwpvGaaWl5c3G5N3-c5559f6045b911e98ec07bf21d1cfe30
21379,Lights off in the kitchen ,xwpvGaaWl5c3G5N3-c66b98b045b811e98ec07bf21d1cfe30
21380,Increase the sound volume ,xwpvGaaWl5c3G5N3-c6f102e0459811e9bf4b216bfa333ac2
21381,Increase the temperature in the wash room ,xwpvGaaWl5c3G5N3-c72e7ae045b511e98ec07bf21d1cfe30
21382,Turned the washroom lights off ,xwpvGaaWl5c3G5N3-c74f7e2045ba11e98ec07bf21d1cfe30
21383,Changed system language ,xwpvGaaWl5c3G5N3-c76c2ab045b611e98ec07bf21d1cfe30
21384,Make it cooler ,xwpvGaaWl5c3G5N3-c7af46d045b911e98ec07bf21d1cfe30
21385,Kitchen lights off ,xwpvGaaWl5c3G5N3-c897a07045b811e98ec07bf21d1cfe30
21386,I need volume ,xwpvGaaWl5c3G5N3-c91f7ba0459811e9bf4b216bfa333ac2
21387,Open language settings ,xwpvGaaWl5c3G5N3-c9edf39045b611e98ec07bf21d1cfe30
21388,Bless heath ,xwpvGaaWl5c3G5N3-ca85bf6045b911e98ec07bf21d1cfe30
21389,Turn off the lights in the bedroom ,xwpvGaaWl5c3G5N3-cb4a8b7045b811e98ec07bf21d1cfe30
21390,Increase the sound ,xwpvGaaWl5c3G5N3-cb606af0459811e9bf4b216bfa333ac2
21391,Said the language ,xwpvGaaWl5c3G5N3-cc293d9045b611e98ec07bf21d1cfe30
21392,Turned the bedroom lights off ,xwpvGaaWl5c3G5N3-cd942d5045b811e98ec07bf21d1cfe30
21393,Louder foam ,xwpvGaaWl5c3G5N3-cd98f5d0459811e9bf4b216bfa333ac2
